transaction_id,user_id,amount,channel,timestamp
7604,660,648.17,in-store,2019-01-06 06:43:00
7605,444,111.06,online,2019-01-06 06:44:00
7606,798,658.79,mobile,2019-01-06 06:45:00
7607,157,645.52,in-store,2019-01-06 06:46:00
7608,76,2.01,online,2019-01-06 06:47:00
7609,621,131.95,in-store,2019-01-06 06:48:00
7610,182,414.97,online,2019-01-06 06:49:00
7611,675,93.26,online,2019-01-06 06:50:00
7612,60,865.76,online,2019-01-06 06:51:00
7613,475,502.18,online,2019-01-06 06:52:00
7614,246,43.42,mobile,2019-01-06 06:53:00
7615,184,552.84,online,2019-01-06 06:54:00
7616,442,387.35,online,2019-01-06 06:55:00
7617,711,327.77,online,2019-01-06 06:56:00
7618,34,107.68,b2b,2019-01-06 06:57:00
7619,510,991.63,in-store,2019-01-06 06:58:00
7620,470,759.82,in-store,2019-01-06 06:59:00
7621,299,729.42,mobile,2019-01-06 07:00:00
7622,486,15.5,online,2019-01-06 07:01:00
7623,149,717.18,online,2019-01-06 07:02:00
7624,507,716.31,online,2019-01-06 07:03:00
7625,643,863.28,online,2019-01-06 07:04:00
7626,30,558.63,mobile,2019-01-06 07:05:00
7627,249,593.31,online,2019-01-06 07:06:00
7628,912,286.98,mobile,2019-01-06 07:07:00
7629,924,135.53,in-store,2019-01-06 07:08:00
7630,855,941.85,online,2019-01-06 07:09:00
7631,419,67.04,mobile,2019-01-06 07:10:00
7632,631,166.19,mobile,2019-01-06 07:11:00
7633,804,251.73,in-store,2019-01-06 07:12:00
7634,423,503.61,in-store,2019-01-06 07:13:00
7635,811,686.25,online,2019-01-06 07:14:00
7636,18,948.07,b2b,2019-01-06 07:15:00
7637,539,397.97,in-store,2019-01-06 07:16:00
7638,643,821.85,mobile,2019-01-06 07:17:00
7639,632,873.01,mobile,2019-01-06 07:18:00
7640,155,818.03,mobile,2019-01-06 07:19:00
7641,229,744.54,b2b,2019-01-06 07:20:00
7642,919,324.03,in-store,2019-01-06 07:21:00
7643,154,222.22,in-store,2019-01-06 07:22:00
7644,961,414.6,online,2019-01-06 07:23:00
7645,79,131.92,mobile,2019-01-06 07:24:00
7646,633,907.95,online,2019-01-06 07:25:00
7647,660,95.26,in-store,2019-01-06 07:26:00
7648,342,948.15,b2b,2019-01-06 07:27:00
7649,357,811.86,online,2019-01-06 07:28:00
7650,986,680.33,in-store,2019-01-06 07:29:00
7651,789,880.72,mobile,2019-01-06 07:30:00
7652,18,63.02,online,2019-01-06 07:31:00
7653,208,127.33,mobile,2019-01-06 07:32:00
7654,236,549.89,online,2019-01-06 07:33:00
7655,369,710.31,in-store,2019-01-06 07:34:00
7656,545,624.95,mobile,2019-01-06 07:35:00
7657,12,655.01,online,2019-01-06 07:36:00
7658,666,432.55,in-store,2019-01-06 07:37:00
7659,998,322.39,b2b,2019-01-06 07:38:00
7660,193,542.5,online,2019-01-06 07:39:00
7661,514,14.7,online,2019-01-06 07:40:00
7662,877,183.0,online,2019-01-06 07:41:00
7663,26,497.96,b2b,2019-01-06 07:42:00
7664,70,526.79,mobile,2019-01-06 07:43:00
7665,57,701.51,mobile,2019-01-06 07:44:00
7666,636,518.91,in-store,2019-01-06 07:45:00
7667,393,993.07,in-store,2019-01-06 07:46:00
7668,437,522.87,mobile,2019-01-06 07:47:00
7669,592,644.06,mobile,2019-01-06 07:48:00
7670,12,93.1,in-store,2019-01-06 07:49:00
7671,826,632.56,in-store,2019-01-06 07:50:00
7672,554,61.74,online,2019-01-06 07:51:00
7673,730,387.0,online,2019-01-06 07:52:00
7674,78,498.6,online,2019-01-06 07:53:00
7675,239,404.5,b2b,2019-01-06 07:54:00
7676,280,256.26,in-store,2019-01-06 07:55:00
7677,186,600.26,online,2019-01-06 07:56:00
7678,893,935.8,online,2019-01-06 07:57:00
7679,17,244.81,mobile,2019-01-06 07:58:00
7680,922,895.24,online,2019-01-06 07:59:00
7681,854,189.13,in-store,2019-01-06 08:00:00
7682,716,355.14,in-store,2019-01-06 08:01:00
7683,830,482.31,in-store,2019-01-06 08:02:00
7684,368,169.63,in-store,2019-01-06 08:03:00
7685,117,733.86,in-store,2019-01-06 08:04:00
7686,222,712.12,mobile,2019-01-06 08:05:00
7687,542,896.76,in-store,2019-01-06 08:06:00
7688,923,647.58,online,2019-01-06 08:07:00
7689,122,148.87,mobile,2019-01-06 08:08:00
7690,459,585.95,online,2019-01-06 08:09:00
7691,593,190.14,online,2019-01-06 08:10:00
7692,782,86.26,online,2019-01-06 08:11:00
7693,351,541.96,online,2019-01-06 08:12:00
7694,508,48.5,in-store,2019-01-06 08:13:00
7695,975,922.57,online,2019-01-06 08:14:00
7696,948,612.39,mobile,2019-01-06 08:15:00
7697,890,288.24,online,2019-01-06 08:16:00
7698,804,353.68,in-store,2019-01-06 08:17:00
7699,113,495.67,b2b,2019-01-06 08:18:00
7700,413,900.1,online,2019-01-06 08:19:00
7701,661,733.61,online,2019-01-06 08:20:00
7702,539,642.48,online,2019-01-06 08:21:00
7703,880,113.8,in-store,2019-01-06 08:22:00
7704,399,518.25,in-store,2019-01-06 08:23:00
7705,456,690.37,in-store,2019-01-06 08:24:00
7706,684,11.55,b2b,2019-01-06 08:25:00
7707,673,720.36,online,2019-01-06 08:26:00
7708,582,952.69,online,2019-01-06 08:27:00
7709,582,722.39,online,2019-01-06 08:28:00
7710,841,748.27,in-store,2019-01-06 08:29:00
7711,234,198.92,in-store,2019-01-06 08:30:00
7712,75,281.66,mobile,2019-01-06 08:31:00
7713,371,223.38,in-store,2019-01-06 08:32:00
7714,972,55.14,online,2019-01-06 08:33:00
7715,1,283.3,online,2019-01-06 08:34:00
7716,818,845.38,in-store,2019-01-06 08:35:00
7717,719,949.7,online,2019-01-06 08:36:00
7718,784,19.59,b2b,2019-01-06 08:37:00
7719,784,337.16,b2b,2019-01-06 08:38:00
7720,636,260.44,b2b,2019-01-06 08:39:00
7721,11,581.7,online,2019-01-06 08:40:00
7722,680,737.62,online,2019-01-06 08:41:00
7723,620,260.93,mobile,2019-01-06 08:42:00
7724,63,315.14,in-store,2019-01-06 08:43:00
7725,795,174.48,online,2019-01-06 08:44:00
7726,27,197.5,in-store,2019-01-06 08:45:00
7727,571,719.59,mobile,2019-01-06 08:46:00
7728,651,915.32,b2b,2019-01-06 08:47:00
7729,556,347.27,online,2019-01-06 08:48:00
7730,360,332.39,online,2019-01-06 08:49:00
7731,106,655.17,in-store,2019-01-06 08:50:00
7732,502,715.38,mobile,2019-01-06 08:51:00
7733,524,756.98,online,2019-01-06 08:52:00
7734,325,546.57,online,2019-01-06 08:53:00
7735,596,770.3,mobile,2019-01-06 08:54:00
7736,289,793.12,mobile,2019-01-06 08:55:00
7737,394,837.44,in-store,2019-01-06 08:56:00
7738,174,708.95,mobile,2019-01-06 08:57:00
7739,514,459.63,online,2019-01-06 08:58:00
7740,278,519.49,online,2019-01-06 08:59:00
7741,423,832.65,mobile,2019-01-06 09:00:00
7742,505,81.06,online,2019-01-06 09:01:00
7743,963,9.94,mobile,2019-01-06 09:02:00
7744,914,654.39,online,2019-01-06 09:03:00
7745,767,635.26,online,2019-01-06 09:04:00
7746,346,275.59,in-store,2019-01-06 09:05:00
7747,896,385.95,online,2019-01-06 09:06:00
7748,534,260.8,online,2019-01-06 09:07:00
7749,362,753.14,online,2019-01-06 09:08:00
7750,418,807.36,in-store,2019-01-06 09:09:00
7751,656,19.52,in-store,2019-01-06 09:10:00
7752,609,642.8,in-store,2019-01-06 09:11:00
7753,403,140.35,online,2019-01-06 09:12:00
7754,715,498.8,mobile,2019-01-06 09:13:00
7755,820,985.61,in-store,2019-01-06 09:14:00
7756,258,415.63,online,2019-01-06 09:15:00
7757,581,228.84,online,2019-01-06 09:16:00
7758,928,769.11,in-store,2019-01-06 09:17:00
7759,588,423.62,in-store,2019-01-06 09:18:00
7760,746,714.41,in-store,2019-01-06 09:19:00
7761,994,316.94,online,2019-01-06 09:20:00
7762,858,818.39,online,2019-01-06 09:21:00
7763,952,805.15,online,2019-01-06 09:22:00
7764,73,88.17,in-store,2019-01-06 09:23:00
7765,626,412.62,in-store,2019-01-06 09:24:00
7766,751,568.76,in-store,2019-01-06 09:25:00
7767,60,480.75,online,2019-01-06 09:26:00
7768,909,923.92,online,2019-01-06 09:27:00
7769,68,940.86,online,2019-01-06 09:28:00
7770,390,513.61,online,2019-01-06 09:29:00
7771,986,38.16,mobile,2019-01-06 09:30:00
7772,342,338.42,in-store,2019-01-06 09:31:00
7773,161,80.44,in-store,2019-01-06 09:32:00
7774,884,613.68,in-store,2019-01-06 09:33:00
7775,122,538.05,online,2019-01-06 09:34:00
7776,30,872.62,mobile,2019-01-06 09:35:00
7777,402,952.08,online,2019-01-06 09:36:00
7778,546,726.45,in-store,2019-01-06 09:37:00
7779,791,730.4,online,2019-01-06 09:38:00
7780,613,617.64,mobile,2019-01-06 09:39:00
7781,629,991.65,in-store,2019-01-06 09:40:00
7782,871,468.44,in-store,2019-01-06 09:41:00
7783,532,410.32,online,2019-01-06 09:42:00
7784,57,952.34,in-store,2019-01-06 09:43:00
7785,812,853.75,online,2019-01-06 09:44:00
7786,262,680.63,online,2019-01-06 09:45:00
7787,63,347.36,in-store,2019-01-06 09:46:00
7788,701,914.23,b2b,2019-01-06 09:47:00
7789,868,672.4,b2b,2019-01-06 09:48:00
7790,936,829.98,online,2019-01-06 09:49:00
7791,238,187.75,in-store,2019-01-06 09:50:00
7792,803,750.27,b2b,2019-01-06 09:51:00
7793,178,396.59,in-store,2019-01-06 09:52:00
7794,50,910.8,in-store,2019-01-06 09:53:00
7795,295,794.89,b2b,2019-01-06 09:54:00
7796,287,94.53,in-store,2019-01-06 09:55:00
7797,904,547.75,mobile,2019-01-06 09:56:00
7798,88,478.9,online,2019-01-06 09:57:00
7799,35,624.56,online,2019-01-06 09:58:00
7800,929,305.23,online,2019-01-06 09:59:00
7801,609,857.04,in-store,2019-01-06 10:00:00
7802,504,370.21,b2b,2019-01-06 10:01:00
7803,160,599.87,in-store,2019-01-06 10:02:00
7804,711,990.51,online,2019-01-06 10:03:00
7805,239,902.68,online,2019-01-06 10:04:00
7806,183,101.73,online,2019-01-06 10:05:00
7807,666,520.54,online,2019-01-06 10:06:00
7808,274,485.49,online,2019-01-06 10:07:00
7809,733,544.66,online,2019-01-06 10:08:00
7810,957,437.04,mobile,2019-01-06 10:09:00
7811,460,506.68,mobile,2019-01-06 10:10:00
7812,773,677.88,mobile,2019-01-06 10:11:00
7813,750,463.15,online,2019-01-06 10:12:00
7814,116,456.34,b2b,2019-01-06 10:13:00
7815,366,969.04,mobile,2019-01-06 10:14:00
7816,793,47.62,mobile,2019-01-06 10:15:00
7817,690,984.81,b2b,2019-01-06 10:16:00
7818,385,852.59,in-store,2019-01-06 10:17:00
7819,490,238.42,online,2019-01-06 10:18:00
7820,41,60.27,mobile,2019-01-06 10:19:00
7821,585,295.41,in-store,2019-01-06 10:20:00
7822,838,814.16,mobile,2019-01-06 10:21:00
7823,928,158.02,mobile,2019-01-06 10:22:00
7824,611,95.02,in-store,2019-01-06 10:23:00
7825,196,977.51,online,2019-01-06 10:24:00
7826,736,158.21,mobile,2019-01-06 10:25:00
7827,947,922.48,b2b,2019-01-06 10:26:00
7828,207,926.21,online,2019-01-06 10:27:00
7829,64,682.65,online,2019-01-06 10:28:00
7830,700,200.17,b2b,2019-01-06 10:29:00
7831,612,380.84,in-store,2019-01-06 10:30:00
7832,513,357.11,in-store,2019-01-06 10:31:00
7833,640,99.54,mobile,2019-01-06 10:32:00
7834,699,795.35,online,2019-01-06 10:33:00
7835,617,324.91,mobile,2019-01-06 10:34:00
7836,510,779.44,in-store,2019-01-06 10:35:00
7837,195,65.55,in-store,2019-01-06 10:36:00
7838,447,568.53,in-store,2019-01-06 10:37:00
7839,669,877.85,online,2019-01-06 10:38:00
7840,198,269.13,online,2019-01-06 10:39:00
7841,347,842.66,online,2019-01-06 10:40:00
7842,681,41.32,online,2019-01-06 10:41:00
7843,241,355.56,online,2019-01-06 10:42:00
7844,103,896.99,in-store,2019-01-06 10:43:00
7845,353,708.72,mobile,2019-01-06 10:44:00
7846,550,115.59,online,2019-01-06 10:45:00
7847,655,975.1,online,2019-01-06 10:46:00
7848,599,945.23,mobile,2019-01-06 10:47:00
7849,44,233.14,online,2019-01-06 10:48:00
7850,539,87.76,in-store,2019-01-06 10:49:00
7851,227,906.43,mobile,2019-01-06 10:50:00
7852,308,82.44,in-store,2019-01-06 10:51:00
7853,874,266.73,in-store,2019-01-06 10:52:00
7854,209,591.9,mobile,2019-01-06 10:53:00
7855,579,337.74,in-store,2019-01-06 10:54:00
7856,340,143.59,in-store,2019-01-06 10:55:00
7857,715,475.82,b2b,2019-01-06 10:56:00
7858,338,787.21,online,2019-01-06 10:57:00
7859,14,999.37,b2b,2019-01-06 10:58:00
7860,593,500.47,in-store,2019-01-06 10:59:00
7861,372,156.18,online,2019-01-06 11:00:00
7862,472,859.4,online,2019-01-06 11:01:00
7863,278,672.05,in-store,2019-01-06 11:02:00
7864,441,976.96,in-store,2019-01-06 11:03:00
7865,778,487.21,b2b,2019-01-06 11:04:00
7866,451,839.9,mobile,2019-01-06 11:05:00
7867,799,406.79,mobile,2019-01-06 11:06:00
7868,942,517.59,b2b,2019-01-06 11:07:00
7869,470,355.7,in-store,2019-01-06 11:08:00
7870,78,529.78,mobile,2019-01-06 11:09:00
7871,156,759.52,in-store,2019-01-06 11:10:00
7872,223,625.35,mobile,2019-01-06 11:11:00
7873,234,125.21,b2b,2019-01-06 11:12:00
7874,666,525.8,mobile,2019-01-06 11:13:00
7875,392,655.06,online,2019-01-06 11:14:00
7876,151,213.88,in-store,2019-01-06 11:15:00
7877,494,969.29,online,2019-01-06 11:16:00
7878,365,493.79,in-store,2019-01-06 11:17:00
7879,846,286.73,online,2019-01-06 11:18:00
7880,90,117.95,in-store,2019-01-06 11:19:00
7881,412,484.46,mobile,2019-01-06 11:20:00
7882,176,39.27,mobile,2019-01-06 11:21:00
7883,273,630.99,mobile,2019-01-06 11:22:00
7884,11,759.38,online,2019-01-06 11:23:00
7885,27,487.17,online,2019-01-06 11:24:00
7886,116,808.15,online,2019-01-06 11:25:00
7887,489,89.21,online,2019-01-06 11:26:00
7888,353,176.11,online,2019-01-06 11:27:00
7889,205,476.9,online,2019-01-06 11:28:00
7890,825,852.19,in-store,2019-01-06 11:29:00
7891,550,228.07,online,2019-01-06 11:30:00
7892,104,836.88,mobile,2019-01-06 11:31:00
7893,907,669.72,online,2019-01-06 11:32:00
7894,333,290.58,mobile,2019-01-06 11:33:00
7895,380,331.73,online,2019-01-06 11:34:00
7896,531,406.25,in-store,2019-01-06 11:35:00
7897,93,142.0,online,2019-01-06 11:36:00
7898,50,580.89,online,2019-01-06 11:37:00
7899,483,170.8,in-store,2019-01-06 11:38:00
7900,478,170.24,mobile,2019-01-06 11:39:00
7901,66,471.91,mobile,2019-01-06 11:40:00
7902,867,638.41,online,2019-01-06 11:41:00
7903,391,439.86,in-store,2019-01-06 11:42:00
7904,575,497.68,in-store,2019-01-06 11:43:00
7905,63,299.22,in-store,2019-01-06 11:44:00
7906,66,901.66,online,2019-01-06 11:45:00
7907,861,897.88,in-store,2019-01-06 11:46:00
7908,960,580.09,online,2019-01-06 11:47:00
7909,396,414.14,mobile,2019-01-06 11:48:00
7910,932,690.35,online,2019-01-06 11:49:00
7911,639,368.99,in-store,2019-01-06 11:50:00
7912,928,747.42,b2b,2019-01-06 11:51:00
7913,391,962.74,online,2019-01-06 11:52:00
7914,764,277.49,mobile,2019-01-06 11:53:00
7915,719,991.77,b2b,2019-01-06 11:54:00
7916,640,51.07,online,2019-01-06 11:55:00
7917,351,558.68,in-store,2019-01-06 11:56:00
7918,402,169.83,online,2019-01-06 11:57:00
7919,408,386.47,in-store,2019-01-06 11:58:00
7920,217,997.08,mobile,2019-01-06 11:59:00
7921,475,628.18,mobile,2019-01-06 12:00:00
7922,702,775.05,online,2019-01-06 12:01:00
7923,170,991.88,in-store,2019-01-06 12:02:00
7924,718,928.71,in-store,2019-01-06 12:03:00
7925,414,867.57,mobile,2019-01-06 12:04:00
7926,255,885.49,online,2019-01-06 12:05:00
7927,362,971.79,online,2019-01-06 12:06:00
7928,717,960.29,in-store,2019-01-06 12:07:00
7929,150,509.16,online,2019-01-06 12:08:00
7930,807,915.17,in-store,2019-01-06 12:09:00
7931,92,584.03,mobile,2019-01-06 12:10:00
7932,934,286.34,in-store,2019-01-06 12:11:00
7933,100,907.51,in-store,2019-01-06 12:12:00
7934,82,663.46,online,2019-01-06 12:13:00
7935,941,623.39,online,2019-01-06 12:14:00
7936,935,653.43,online,2019-01-06 12:15:00
7937,431,206.42,online,2019-01-06 12:16:00
7938,564,918.04,in-store,2019-01-06 12:17:00
7939,628,387.71,online,2019-01-06 12:18:00
7940,101,885.25,online,2019-01-06 12:19:00
7941,58,698.35,in-store,2019-01-06 12:20:00
7942,469,221.12,online,2019-01-06 12:21:00
7943,941,514.63,mobile,2019-01-06 12:22:00
7944,198,384.76,mobile,2019-01-06 12:23:00
7945,873,672.81,online,2019-01-06 12:24:00
7946,374,96.2,mobile,2019-01-06 12:25:00
7947,844,302.85,mobile,2019-01-06 12:26:00
7948,683,589.25,b2b,2019-01-06 12:27:00
7949,87,929.54,in-store,2019-01-06 12:28:00
7950,347,389.28,online,2019-01-06 12:29:00
7951,395,572.6,online,2019-01-06 12:30:00
7952,781,379.5,in-store,2019-01-06 12:31:00
7953,570,536.71,in-store,2019-01-06 12:32:00
7954,47,925.39,online,2019-01-06 12:33:00
7955,103,970.79,mobile,2019-01-06 12:34:00
7956,357,125.0,online,2019-01-06 12:35:00
7957,87,490.3,in-store,2019-01-06 12:36:00
7958,115,682.11,in-store,2019-01-06 12:37:00
7959,519,559.0,mobile,2019-01-06 12:38:00
7960,133,348.94,in-store,2019-01-06 12:39:00
7961,167,265.17,in-store,2019-01-06 12:40:00
7962,665,466.16,in-store,2019-01-06 12:41:00
7963,759,29.8,online,2019-01-06 12:42:00
7964,385,872.98,in-store,2019-01-06 12:43:00
7965,130,574.03,in-store,2019-01-06 12:44:00
7966,368,729.83,b2b,2019-01-06 12:45:00
7967,413,11.17,online,2019-01-06 12:46:00
7968,475,854.62,online,2019-01-06 12:47:00
7969,598,759.74,mobile,2019-01-06 12:48:00
7970,881,2.22,in-store,2019-01-06 12:49:00
7971,128,536.24,online,2019-01-06 12:50:00
7972,701,999.97,online,2019-01-06 12:51:00
7973,359,633.37,online,2019-01-06 12:52:00
7974,644,476.53,in-store,2019-01-06 12:53:00
7975,269,172.36,online,2019-01-06 12:54:00
7976,876,585.33,in-store,2019-01-06 12:55:00
7977,512,188.12,in-store,2019-01-06 12:56:00
7978,183,129.24,in-store,2019-01-06 12:57:00
7979,675,91.42,in-store,2019-01-06 12:58:00
7980,733,927.24,in-store,2019-01-06 12:59:00
7981,958,145.25,online,2019-01-06 13:00:00
7982,202,467.71,b2b,2019-01-06 13:01:00
7983,298,437.92,in-store,2019-01-06 13:02:00
7984,877,446.35,in-store,2019-01-06 13:03:00
7985,465,911.26,online,2019-01-06 13:04:00
7986,330,504.36,in-store,2019-01-06 13:05:00
7987,948,990.43,in-store,2019-01-06 13:06:00
7988,594,474.27,online,2019-01-06 13:07:00
7989,488,216.71,online,2019-01-06 13:08:00
7990,671,901.14,online,2019-01-06 13:09:00
7991,339,202.26,online,2019-01-06 13:10:00
7992,771,617.92,online,2019-01-06 13:11:00
7993,965,265.06,in-store,2019-01-06 13:12:00
7994,311,97.32,b2b,2019-01-06 13:13:00
7995,591,201.98,b2b,2019-01-06 13:14:00
7996,145,987.9,mobile,2019-01-06 13:15:00
7997,754,81.11,online,2019-01-06 13:16:00
7998,817,381.84,in-store,2019-01-06 13:17:00
7999,987,746.71,online,2019-01-06 13:18:00
8000,857,635.93,online,2019-01-06 13:19:00
8001,488,454.93,mobile,2019-01-06 13:20:00
8002,776,267.09,mobile,2019-01-06 13:21:00
8003,894,632.02,online,2019-01-06 13:22:00
8004,247,546.26,online,2019-01-06 13:23:00
8005,961,463.5,online,2019-01-06 13:24:00
8006,873,744.7,in-store,2019-01-06 13:25:00
8007,54,551.22,online,2019-01-06 13:26:00
8008,413,271.35,mobile,2019-01-06 13:27:00
8009,304,771.24,in-store,2019-01-06 13:28:00
8010,928,174.67,in-store,2019-01-06 13:29:00
8011,936,289.23,in-store,2019-01-06 13:30:00
8012,797,193.74,b2b,2019-01-06 13:31:00
8013,377,733.08,online,2019-01-06 13:32:00
8014,545,707.56,mobile,2019-01-06 13:33:00
8015,833,292.99,online,2019-01-06 13:34:00
8016,60,982.36,online,2019-01-06 13:35:00
8017,740,683.73,in-store,2019-01-06 13:36:00
8018,729,152.25,online,2019-01-06 13:37:00
8019,188,458.72,online,2019-01-06 13:38:00
8020,724,285.12,in-store,2019-01-06 13:39:00
8021,296,737.0,b2b,2019-01-06 13:40:00
8022,534,993.41,mobile,2019-01-06 13:41:00
8023,20,688.33,mobile,2019-01-06 13:42:00
8024,85,509.31,mobile,2019-01-06 13:43:00
8025,294,633.01,mobile,2019-01-06 13:44:00
8026,849,482.52,b2b,2019-01-06 13:45:00
8027,928,221.16,online,2019-01-06 13:46:00
8028,106,314.52,online,2019-01-06 13:47:00
8029,538,462.33,in-store,2019-01-06 13:48:00
8030,624,182.83,in-store,2019-01-06 13:49:00
8031,599,887.04,in-store,2019-01-06 13:50:00
8032,820,814.4,online,2019-01-06 13:51:00
8033,476,781.38,b2b,2019-01-06 13:52:00
8034,945,34.7,in-store,2019-01-06 13:53:00
8035,441,806.84,b2b,2019-01-06 13:54:00
8036,703,488.27,mobile,2019-01-06 13:55:00
8037,930,644.27,mobile,2019-01-06 13:56:00
8038,76,904.14,b2b,2019-01-06 13:57:00
8039,147,88.09,mobile,2019-01-06 13:58:00
8040,617,455.85,in-store,2019-01-06 13:59:00
8041,340,335.12,mobile,2019-01-06 14:00:00
8042,752,198.67,b2b,2019-01-06 14:01:00
8043,571,151.44,online,2019-01-06 14:02:00
8044,989,177.08,online,2019-01-06 14:03:00
8045,223,163.98,b2b,2019-01-06 14:04:00
8046,892,332.8,mobile,2019-01-06 14:05:00
8047,225,227.1,mobile,2019-01-06 14:06:00
8048,34,281.11,mobile,2019-01-06 14:07:00
8049,264,837.17,online,2019-01-06 14:08:00
8050,855,467.38,online,2019-01-06 14:09:00
8051,1000,328.0,online,2019-01-06 14:10:00
8052,136,588.75,in-store,2019-01-06 14:11:00
8053,184,938.42,b2b,2019-01-06 14:12:00
8054,670,312.59,online,2019-01-06 14:13:00
8055,119,164.71,online,2019-01-06 14:14:00
8056,910,637.1,online,2019-01-06 14:15:00
8057,704,566.54,online,2019-01-06 14:16:00
8058,94,234.91,online,2019-01-06 14:17:00
8059,948,336.76,mobile,2019-01-06 14:18:00
8060,306,696.39,b2b,2019-01-06 14:19:00
8061,389,408.49,online,2019-01-06 14:20:00
8062,935,191.22,in-store,2019-01-06 14:21:00
8063,387,859.15,online,2019-01-06 14:22:00
8064,248,280.86,b2b,2019-01-06 14:23:00
8065,686,338.81,in-store,2019-01-06 14:24:00
8066,825,199.53,mobile,2019-01-06 14:25:00
8067,259,948.16,online,2019-01-06 14:26:00
8068,972,326.11,in-store,2019-01-06 14:27:00
8069,22,821.82,online,2019-01-06 14:28:00
8070,334,202.25,mobile,2019-01-06 14:29:00
8071,384,80.36,online,2019-01-06 14:30:00
8072,756,443.75,in-store,2019-01-06 14:31:00
8073,718,960.0,online,2019-01-06 14:32:00
8074,583,980.65,mobile,2019-01-06 14:33:00
8075,532,482.61,online,2019-01-06 14:34:00
8076,106,864.93,online,2019-01-06 14:35:00
8077,627,403.77,in-store,2019-01-06 14:36:00
8078,968,96.8,online,2019-01-06 14:37:00
8079,493,304.04,b2b,2019-01-06 14:38:00
8080,449,665.9,in-store,2019-01-06 14:39:00
8081,320,924.27,in-store,2019-01-06 14:40:00
8082,359,958.99,online,2019-01-06 14:41:00
8083,993,916.25,b2b,2019-01-06 14:42:00
8084,310,735.29,online,2019-01-06 14:43:00
8085,211,616.46,b2b,2019-01-06 14:44:00
8086,791,22.65,online,2019-01-06 14:45:00
8087,832,789.84,in-store,2019-01-06 14:46:00
8088,13,640.39,online,2019-01-06 14:47:00
8089,794,89.91,b2b,2019-01-06 14:48:00
8090,213,235.3,b2b,2019-01-06 14:49:00
8091,660,283.29,online,2019-01-06 14:50:00
8092,341,199.46,mobile,2019-01-06 14:51:00
8093,452,793.82,in-store,2019-01-06 14:52:00
8094,308,357.82,online,2019-01-06 14:53:00
8095,434,999.1,in-store,2019-01-06 14:54:00
8096,175,173.19,in-store,2019-01-06 14:55:00
8097,167,654.85,online,2019-01-06 14:56:00
8098,618,416.33,mobile,2019-01-06 14:57:00
8099,970,662.89,in-store,2019-01-06 14:58:00
8100,443,44.52,b2b,2019-01-06 14:59:00
8101,525,259.94,in-store,2019-01-06 15:00:00
8102,755,95.57,mobile,2019-01-06 15:01:00
8103,768,56.8,mobile,2019-01-06 15:02:00
8104,860,45.6,online,2019-01-06 15:03:00
8105,839,338.82,online,2019-01-06 15:04:00
8106,940,544.76,mobile,2019-01-06 15:05:00
8107,450,680.64,mobile,2019-01-06 15:06:00
8108,416,790.84,online,2019-01-06 15:07:00
8109,292,276.36,in-store,2019-01-06 15:08:00
8110,745,959.79,online,2019-01-06 15:09:00
8111,237,983.25,online,2019-01-06 15:10:00
8112,823,310.05,in-store,2019-01-06 15:11:00
8113,830,969.3,in-store,2019-01-06 15:12:00
8114,886,754.45,online,2019-01-06 15:13:00
8115,325,621.7,in-store,2019-01-06 15:14:00
8116,102,257.38,online,2019-01-06 15:15:00
8117,156,355.75,mobile,2019-01-06 15:16:00
8118,961,761.78,online,2019-01-06 15:17:00
8119,356,400.2,mobile,2019-01-06 15:18:00
8120,583,348.56,in-store,2019-01-06 15:19:00
8121,241,668.49,online,2019-01-06 15:20:00
8122,111,934.33,online,2019-01-06 15:21:00
8123,393,858.25,in-store,2019-01-06 15:22:00
8124,588,414.47,mobile,2019-01-06 15:23:00
8125,240,540.34,b2b,2019-01-06 15:24:00
8126,506,938.42,in-store,2019-01-06 15:25:00
8127,594,578.1,online,2019-01-06 15:26:00
8128,257,174.19,in-store,2019-01-06 15:27:00
8129,771,223.61,online,2019-01-06 15:28:00
8130,685,677.2,in-store,2019-01-06 15:29:00
8131,251,729.91,mobile,2019-01-06 15:30:00
8132,115,80.41,b2b,2019-01-06 15:31:00
8133,504,930.87,mobile,2019-01-06 15:32:00
8134,182,272.28,mobile,2019-01-06 15:33:00
8135,691,368.24,in-store,2019-01-06 15:34:00
8136,359,162.7,online,2019-01-06 15:35:00
8137,357,763.54,in-store,2019-01-06 15:36:00
8138,545,412.85,in-store,2019-01-06 15:37:00
8139,52,54.95,in-store,2019-01-06 15:38:00
8140,879,169.8,mobile,2019-01-06 15:39:00
8141,731,559.12,in-store,2019-01-06 15:40:00
8142,750,183.92,online,2019-01-06 15:41:00
8143,371,240.42,online,2019-01-06 15:42:00
8144,772,421.21,b2b,2019-01-06 15:43:00
8145,839,401.85,in-store,2019-01-06 15:44:00
8146,668,794.95,in-store,2019-01-06 15:45:00
8147,970,364.35,mobile,2019-01-06 15:46:00
8148,714,947.79,online,2019-01-06 15:47:00
8149,787,330.88,online,2019-01-06 15:48:00
8150,256,164.41,b2b,2019-01-06 15:49:00
8151,401,727.39,in-store,2019-01-06 15:50:00
8152,210,185.16,online,2019-01-06 15:51:00
8153,142,189.75,online,2019-01-06 15:52:00
8154,778,749.82,online,2019-01-06 15:53:00
8155,887,397.64,online,2019-01-06 15:54:00
8156,518,44.74,mobile,2019-01-06 15:55:00
8157,240,707.19,in-store,2019-01-06 15:56:00
